"postId","userId","parentId","subject","content","contentAsHtml","contentAsText","isComment","isAlias","userAlias","writer","limitGender","isLocked","hasPoll","commentCount","likeCount","dislikeCount","reportCount","readCount","boardId","groupId","createdAt","old_tag_id","old_group_id","ip","is_consultable","updated_at"
"309","2",NULL,,"권한 있는 범위에서 서버 튜닝을 좀 했는데 오늘은 무사하길...","권한 있는 범위에서 서버 튜닝을 좀 했는데 오늘은 무사하길...","권한 있는 범위에서 서버 튜닝을 좀 했는데 오늘은 무사하길...","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-08 15:05:06","1","1",,"0","2011-01-08 15:05:06"
"310","18",NULL,,"사이트가 앞으로 한달간 버닝할텐데 잘버틸지;;;;운영자님들 수고많으십니다.;;","사이트가 앞으로 한달간 버닝할텐데 잘버틸지;;;;운영자님들 수고많으십니다.;;","사이트가 앞으로 한달간 버닝할텐데 잘버틸지;;;;운영자님들 수고많으십니다.;;","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-08 17:18:35","5","9",,"0","2011-01-08 17:18:35"
"311","21",NULL,,"본4 여러분, 모두들 수고많으셨습니다!!!^^ㅎ 어찌되었든 끝났네요\ㅎㅎ","본4 여러분, 모두들 수고많으셨습니다!!!^^ㅎ 어찌되었든 끝났네요\ㅎㅎ","본4 여러분, 모두들 수고많으셨습니다!!!^^ㅎ 어찌되었든 끝났네요\ㅎㅎ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-08 17:52:46","8","12",,"0","2011-01-08 17:52:46"
"312","67",NULL,,"다들 수고 많으셨어요~ 이제 잉여력을 폭발해주세요! ㅎㅎ","다들 수고 많으셨어요~ 이제 잉여력을 폭발해주세요! ㅎㅎ","다들 수고 많으셨어요~ 이제 잉여력을 폭발해주세요! ㅎㅎ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-08 17:53:55","4","4",,"0","2011-01-08 17:53:55"
"313","18",NULL,,"굉장히 서버 느려요 ㅠㅠ","굉장히 서버 느려요 ㅠㅠ","굉장히 서버 느려요 ㅠㅠ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-08 18:26:26","51","55",,"0","2011-01-08 18:26:26"
"314","67",NULL,,"공짜로 얹혀쓰는 서버라서 어쩔수가 없네요 ㅜㅜ","공짜로 얹혀쓰는 서버라서 어쩔수가 없네요 ㅜㅜ","공짜로 얹혀쓰는 서버라서 어쩔수가 없네요 ㅜㅜ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-08 18:27:10","4","4",,"0","2011-01-08 18:27:10"
"315","67",NULL,,"최대한 소프트웨어적으로 속도를 올리려고 안간힘을 쓰는 중입니다 ㅜㅜ","최대한 소프트웨어적으로 속도를 올리려고 안간힘을 쓰는 중입니다 ㅜㅜ","최대한 소프트웨어적으로 속도를 올리려고 안간힘을 쓰는 중입니다 ㅜㅜ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-08 18:27:38","4","4",,"0","2011-01-08 18:27:38"
"316","17",NULL,,"잉여력으로 서버폭발 ㄷㄷ","잉여력으로 서버폭발 ㄷㄷ","잉여력으로 서버폭발 ㄷㄷ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-08 21:48:43","43","47",,"0","2011-01-08 21:48:43"
"317","67",NULL,,"마지막으로 인증 눌러주고 자러 들어갑니다~ 밤새 게시판을 불태워주세요! 화르르~","마지막으로 인증 눌러주고 자러 들어갑니다~ 밤새 게시판을 불태워주세요! 화르르~","마지막으로 인증 눌러주고 자러 들어갑니다~ 밤새 게시판을 불태워주세요! 화르르~","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 03:24:24","4","4",,"0","2011-01-09 03:24:24"
"318","67",NULL,,"그리고 내일도 서버가 잘 버텨주기를 ㅜㅜ","그리고 내일도 서버가 잘 버텨주기를 ㅜㅜ","그리고 내일도 서버가 잘 버텨주기를 ㅜㅜ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 03:24:33","4","4",,"0","2011-01-09 03:24:33"
"319","36",NULL,,"***님 오늘 수고하셨어요^^ 오늘 서버 잘 버텼음 ㅋㅋㅋ","***님 오늘 수고하셨어요^^ 오늘 서버 잘 버텼음 ㅋㅋㅋ","***님 오늘 수고하셨어요^^ 오늘 서버 잘 버텼음 ㅋㅋㅋ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 03:46:31","52","56",,"0","2011-01-09 03:46:31"
"320","22",NULL,,"아.. ***님 정말 멋지십니다.","아.. ***님 정말 멋지십니다.","아.. ***님 정말 멋지십니다.","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 04:12:47","53","57",,"0","2011-01-09 04:12:47"
"321","2",NULL,,"***는 사랑입니다","***는 사랑입니다","***는 사랑입니다","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 07:41:18","1","1",,"0","2011-01-09 07:41:18"
"322","55",NULL,,"ㅎㅎㅎㅎㅎㅎ","ㅎㅎㅎㅎㅎㅎ","ㅎㅎㅎㅎㅎㅎ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 07:47:08","9","13",,"0","2011-01-09 07:47:08"
"323","67",NULL,,"국시공략집은 사랑입니다. 댓글 많이 달아주세요♡","국시공략집은 사랑입니다. 댓글 많이 달아주세요♡","국시공략집은 사랑입니다. 댓글 많이 달아주세요♡","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 14:08:28","4","4",,"0","2011-01-09 14:08:28"
"324","2",NULL,,"서버 속도 문제로 몇 가지 조정 중입니다. 혹여 페이지 요청 중 튕김 현상이 있더라도 양해바래요","서버 속도 문제로 몇 가지 조정 중입니다. 혹여 페이지 요청 중 튕김 현상이 있더라도 양해바래요","서버 속도 문제로 몇 가지 조정 중입니다. 혹여 페이지 요청 중 튕김 현상이 있더라도 양해바래요","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 16:51:44","1","1",,"0","2011-01-09 16:51:44"
"325","2",NULL,,"제가 멀리 있어서 확신은 못하지만 log 찍히는 거 봐선 속도 많이 나아진 것 같네요 에휴 ㅎㅎ","제가 멀리 있어서 확신은 못하지만 log 찍히는 거 봐선 속도 많이 나아진 것 같네요 에휴 ㅎㅎ","제가 멀리 있어서 확신은 못하지만 log 찍히는 거 봐선 속도 많이 나아진 것 같네요 에휴 ㅎㅎ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 17:15:23","1","1",,"0","2011-01-09 17:15:23"
"326","67",NULL,,"가채점기에 속도를 느리게하는 원인이 있어서 해결했습니다. 많이 쾌적해질듯 :)","가채점기에 속도를 느리게하는 원인이 있어서 해결했습니다. 많이 쾌적해질듯 :)","가채점기에 속도를 느리게하는 원인이 있어서 해결했습니다. 많이 쾌적해질듯 :)","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 17:16:54","4","4",,"0","2011-01-09 17:16:54"
"327","14",NULL,,"정말 체감 속도 빨라졌습니다^^ 감사감사","정말 체감 속도 빨라졌습니다^^ 감사감사","정말 체감 속도 빨라졌습니다^^ 감사감사","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 17:18:08","11","15",,"0","2011-01-09 17:18:08"
"328","31",NULL,,"***님 짱이에요 빨라졌어요 ㅎㅎ","***님 짱이에요 빨라졌어요 ㅎㅎ","***님 짱이에요 빨라졌어요 ㅎㅎ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 18:00:06","19","23",,"0","2011-01-09 18:00:06"
"329","2",NULL,,"이제 글 및 댓글 평가에 참여해주시면 포인트 1점씩 드립니다. 글 및 댓글 하단에 나오구요","이제 글 및 댓글 평가에 참여해주시면 포인트 1점씩 드립니다. 글 및 댓글 하단에 나오구요","이제 글 및 댓글 평가에 참여해주시면 포인트 1점씩 드립니다. 글 및 댓글 하단에 나오구요","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 18:01:47","1","1",,"0","2011-01-09 18:01:47"
"330","2",NULL,,"좋은 정보와 거짓 정보를 분간하는 척도로 도움이 되길 바랍니다","좋은 정보와 거짓 정보를 분간하는 척도로 도움이 되길 바랍니다","좋은 정보와 거짓 정보를 분간하는 척도로 도움이 되길 바랍니다","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 18:02:32","1","1",,"0","2011-01-09 18:02:32"
"331","59",NULL,,"오....진짜 쾌적해졌는데요?ㅎㅎ","오....진짜 쾌적해졌는데요?ㅎㅎ","오....진짜 쾌적해졌는데요?ㅎㅎ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 18:35:26","5","9",,"0","2011-01-09 18:35:26"
"332","2",NULL,,"몇가지 바꿨어요 기간 대비 가채점인원이 확 늘지 몰랐네요 ㅎㅎ","몇가지 바꿨어요 기간 대비 가채점인원이 확 늘지 몰랐네요 ㅎㅎ","몇가지 바꿨어요 기간 대비 가채점인원이 확 늘지 몰랐네요 ㅎㅎ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 19:59:47","1","1",,"0","2011-01-09 19:59:47"
"333","88",NULL,,"오 엄청빨라졌네요 어제에 비하면 ㅋㅋ","오 엄청빨라졌네요 어제에 비하면 ㅋㅋ","오 엄청빨라졌네요 어제에 비하면 ㅋㅋ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 20:34:54","54","58",,"0","2011-01-09 20:34:54"
"334","2",NULL,,"아아 죄송합니다 미친듯한 HDD full이군요... 버틸 수가 없다 -_-;;;","아아 죄송합니다 미친듯한 HDD full이군요... 버틸 수가 없다 -_-;;;","아아 죄송합니다 미친듯한 HDD full이군요... 버틸 수가 없다 -_-;;;","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 21:25:26","1","1",,"0","2011-01-09 21:25:26"
"335","67",NULL,,"서비스 접고 다들 인턴 들어가신 뒤에 서비스 재개하면 될듯.... 음하하하;","서비스 접고 다들 인턴 들어가신 뒤에 서비스 재개하면 될듯.... 음하하하;","서비스 접고 다들 인턴 들어가신 뒤에 서비스 재개하면 될듯.... 음하하하;","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 21:31:31","4","4",,"0","2011-01-09 21:31:31"
"336","2",NULL,,"-_-;;;;;","-_-;;;;;","-_-;;;;;","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 21:36:26","1","1",,"0","2011-01-09 21:36:26"
"337","2",NULL,,"저기 이게 비전문적 발언처럼 보일지 모르지만 혹시 특정 작업시 더 느리다는 부분 있으신가요?","저기 이게 비전문적 발언처럼 보일지 모르지만 혹시 특정 작업시 더 느리다는 부분 있으신가요?","저기 이게 비전문적 발언처럼 보일지 모르지만 혹시 특정 작업시 더 느리다는 부분 있으신가요?","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-09 23:23:52","1","1",,"0","2011-01-09 23:23:52"
"338","2",NULL,,"응급조치로 제3의 서버에 자원의 반 정도를 기생하는 방식으로 부하를 더 낮춰보았습니다","응급조치로 제3의 서버에 자원의 반 정도를 기생하는 방식으로 부하를 더 낮춰보았습니다","응급조치로 제3의 서버에 자원의 반 정도를 기생하는 방식으로 부하를 더 낮춰보았습니다","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-10 01:42:30","1","1",,"0","2011-01-10 01:42:30"
"339","2",NULL,,"기타 섹션의 일부 잘린 서적 정보 복구 완료했습니다","기타 섹션의 일부 잘린 서적 정보 복구 완료했습니다","기타 섹션의 일부 잘린 서적 정보 복구 완료했습니다","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-10 01:49:38","1","1",,"0","2011-01-10 01:49:38"
"340","2",NULL,,"오늘 도메인 변경이 있을 예정입니다~ : mdstudy.net -&gt; nextmedicine.com","오늘 도메인 변경이 있을 예정입니다~ : mdstudy.net -&amp;gt; nextmedicine.com","오늘 도메인 변경이 있을 예정입니다~ : mdstudy.net -&gt; nextmedicine.com","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-10 11:00:55","1","1",,"0","2011-01-10 11:00:55"
"341","2",NULL,,"도메인 변경이 완료되었습니다~","도메인 변경이 완료되었습니다~","도메인 변경이 완료되었습니다~","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-10 13:12:15","1","1",,"0","2011-01-10 13:12:15"
"342","67",NULL,,"오오 다음의학 ㅎㅎ","오오 다음의학 ㅎㅎ","오오 다음의학 ㅎㅎ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-10 13:23:27","4","4",,"0","2011-01-10 13:23:27"
"343","2",NULL,,"좌측 하단에 '최근 평가받은 글 & 댓글'을 추가했습니다~","좌측 하단에 '최근 평가받은 글 &amp; 댓글'을 추가했습니다~","좌측 하단에 '최근 평가받은 글 & 댓글'을 추가했습니다~","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-10 14:55:30","1","1",,"0","2011-01-10 14:55:30"
"344","75",NULL,,"오옷!! 넥스트메디슨! 축하합니다!","오옷!! 넥스트메디슨! 축하합니다!","오옷!! 넥스트메디슨! 축하합니다!","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-10 18:35:51","8","12",,"0","2011-01-10 18:35:51"
"345","2",NULL,,"아직 도메인만 변경한 수준이지만 여러 긍정적인 변화를 만들어낼 수 있도록 노력하겠습니다~","아직 도메인만 변경한 수준이지만 여러 긍정적인 변화를 만들어낼 수 있도록 노력하겠습니다~","아직 도메인만 변경한 수준이지만 여러 긍정적인 변화를 만들어낼 수 있도록 노력하겠습니다~","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-10 20:36:48","1","1",,"0","2011-01-10 20:36:48"
"346","55",NULL,,"와 ㅋㅋ 이름도 바뀌면서 엄청 속도가 빨라졌어요!!","와 ㅋㅋ 이름도 바뀌면서 엄청 속도가 빨라졌어요!!","와 ㅋㅋ 이름도 바뀌면서 엄청 속도가 빨라졌어요!!","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-10 23:23:19","9","13",,"0","2011-01-10 23:23:19"
"347","11",NULL,,"현재 접속한 사람이 안보이는건 저뿐인가요??","현재 접속한 사람이 안보이는건 저뿐인가요??","현재 접속한 사람이 안보이는건 저뿐인가요??","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-12 22:36:46","5","9",,"0","2011-01-12 22:36:46"
"348","2",NULL,,"현재 접속자는 삭제했습니다~ 다른 식으로 대체해보려고 합니다","현재 접속자는 삭제했습니다~ 다른 식으로 대체해보려고 합니다","현재 접속자는 삭제했습니다~ 다른 식으로 대체해보려고 합니다","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-12 22:47:53","1","1",,"0","2011-01-12 22:47:53"
"349","17",NULL,,"가채점","가채점","가채점","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-13 01:27:39","55","59",,"0","2011-01-13 01:27:39"
"350","2",NULL,,"최근 인기글 및 댓글이 좌측 하단에 표시되게 했습니다 이제 일하러 -_-","최근 인기글 및 댓글이 좌측 하단에 표시되게 했습니다 이제 일하러 -_-","최근 인기글 및 댓글이 좌측 하단에 표시되게 했습니다 이제 일하러 -_-","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-13 09:52:27","1","1",,"0","2011-01-13 09:52:27"
"351","67",NULL,,"적성검사 문항 개발과 관련해 자게에 글 올렸습니다.","적성검사 문항 개발과 관련해 자게에 글 올렸습니다.","적성검사 문항 개발과 관련해 자게에 글 올렸습니다.","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-14 01:01:17","4","4",,"0","2011-01-14 01:01:17"
"352","11",NULL,,"최근인기글 및 댓글이 전 왜 안보이죠?...-_-;;;","최근인기글 및 댓글이 전 왜 안보이죠?...-_-;;;","최근인기글 및 댓글이 전 왜 안보이죠?...-_-;;;","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-14 21:39:01","5","9",,"0","2011-01-14 21:39:01"
"353","2",NULL,,"아 만드는 중 저만 보이게 해둔걸 안풀었네요 -_- 보이게 바꿨습니다~","아 만드는 중 저만 보이게 해둔걸 안풀었네요 -_- 보이게 바꿨습니다~","아 만드는 중 저만 보이게 해둔걸 안풀었네요 -_- 보이게 바꿨습니다~","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-14 23:22:17","1","1",,"0","2011-01-14 23:22:17"
"354","2",NULL,,"어떠한 상황에서도 게시판에서 반말쓰지 맙시다...","어떠한 상황에서도 게시판에서 반말쓰지 맙시다...","어떠한 상황에서도 게시판에서 반말쓰지 맙시다...","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-17 01:23:50","1","1",,"0","2011-01-17 01:23:50"
"355","2",NULL,,"그리고 미리 공지드렸듯이 다음주 중으로 익명+필명시스템이 다른 제도로 변경될 거니까","그리고 미리 공지드렸듯이 다음주 중으로 익명+필명시스템이 다른 제도로 변경될 거니까","그리고 미리 공지드렸듯이 다음주 중으로 익명+필명시스템이 다른 제도로 변경될 거니까","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-17 01:24:19","1","1",,"0","2011-01-17 01:24:19"
"356","2",NULL,,"바로 옆의 친구한테 이야기하듯 좋게 좋게 풀어나가주셨으면 하고 간절히 바랍니다 ^^","바로 옆의 친구한테 이야기하듯 좋게 좋게 풀어나가주셨으면 하고 간절히 바랍니다 ^^","바로 옆의 친구한테 이야기하듯 좋게 좋게 풀어나가주셨으면 하고 간절히 바랍니다 ^^","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-17 01:25:00","1","1",,"0","2011-01-17 01:25:00"
"357","2",NULL,,"국시 후기를 남겨주시는 분들께 소정의 상품을 드립니다. 공지사항 확인하세요~","국시 후기를 남겨주시는 분들께 소정의 상품을 드립니다. 공지사항 확인하세요~","국시 후기를 남겨주시는 분들께 소정의 상품을 드립니다. 공지사항 확인하세요~","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-17 16:13:03","1","1",,"0","2011-01-17 16:13:03"
"358","67",NULL,,"가채점 종료합니다. 다들 수고 많으셨고 좋은 결과 있으시기를 기원합니다.^^","가채점 종료합니다. 다들 수고 많으셨고 좋은 결과 있으시기를 기원합니다.^^","가채점 종료합니다. 다들 수고 많으셨고 좋은 결과 있으시기를 기원합니다.^^","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-17 20:57:26","4","4",,"0","2011-01-17 20:57:26"
"359","2",NULL,,"기존 익명을 대신하여 가명 시스템이 도입되었습니다. 공지사항 필독해주세요~","기존 익명을 대신하여 가명 시스템이 도입되었습니다. 공지사항 필독해주세요~","기존 익명을 대신하여 가명 시스템이 도입되었습니다. 공지사항 필독해주세요~","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-18 10:32:35","1","1",,"0","2011-01-18 10:32:35"
"360","2",NULL,,"서버 부하로 채팅서비스 중단했습니다. 게시판 쪽에서 놀아주세요 죄송 ㅠㅠ","서버 부하로 채팅서비스 중단했습니다. 게시판 쪽에서 놀아주세요 죄송 ㅠㅠ","서버 부하로 채팅서비스 중단했습니다. 게시판 쪽에서 놀아주세요 죄송 ㅠㅠ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-01-18 15:25:25","1","1",,"0","2011-01-18 15:25:25"
